GrantNum,GrantDate,GrantAmt,Status,Institute ID,Institution,State,Latitude,Longitude,PayeeAddress1,PayeeAddress2,PayeeCityStZip,PayeeZip,PayeeCountry,Region,Program
20101629,6/16/10,$200.00,Approved,50476,Art Institute of Austin,Texas,30.4790 N,97.6752 W,Financial Aid Office,"101 W. Louis Henna Blvd., Ste.","Austin, TX 78728",78728,USA,No Region,Education
20101630,6/16/10,$250.00,Approved,50476,Art Institute of Austin,Texas,30.4790 N,97.6752 W,Financial Aid Office,"101 W. Louis Henna Blvd., Ste.","Austin, TX 78728",78728,USA,No Region,Education
20101631,6/16/10,$200.00,Approved,50476,Art Institute of Austin,Texas,30.4790 N,97.6752 W,Financial Aid Office,"101 W. Louis Henna Blvd., Ste.","Austin, TX 78728",78728,USA,No Region,Education
20112076,7/26/11,"$5,000.00",Approved,50476,Art Institute of Austin,Texas,30.4790 N,97.6752 W,Financial Aid Office,"101 W. Louis Henna Blvd., Ste. 100","Austin, TX 78728",78728,USA,No Region,Education
20112665,9/13/11,"$5,000.00",Approved,50476,Art Institute of Austin,Texas,30.4790 N,97.6752 W,Financial Aid Office,"101 W. Louis Henna Blvd., Ste. 100","Austin, TX 78728",78728,USA,No Region,Education
20122421,7/16/12,"$5,000.00",Approved,50476,Art Institute of Austin,Texas,30.4790 N,97.6752 W,Financial Aid Office,"101 W. Louis Henna Blvd., Ste. 100","Austin, TX 78728",78728,USA,Austin,Education
20122498,7/16/12,"$5,000.00",Approved,50476,Art Institute of Austin,Texas,30.4790 N,97.6752 W,Financial Aid Office,"101 W. Louis Henna Blvd., Ste. 100","Austin, TX 78728",78728,USA,Austin,Education
20132590,6/27/13,"$3,000.00",Approved,50476,Art Institute of Austin,Texas,30.4790 N,97.6752 W,Financial Aid Office,"101 W. Louis Henna Blvd., Ste. 100","Austin, TX 78728",78728,USA,Austin,Education
20182242,7/24/18,"$2,000.00",Approved,50476,Art Institute of Austin,Texas,30.4790 N,97.6752 W,Financial Aid Office,"101 W. Louis Henna Blvd., Ste. 100","Austin, TX 78728",78728,USA,No Region,Education
20081309,7/10/08,"$1,000.00",Approved,33058,Auburn University Foundation,Alabama,32.6010 N,85.4813 W,Financial Aid Office,115 Quad Center,"Auburn University, AL 36849-5145",36849-5145,USA,United States,Education
20081400,7/24/08,"$1,500.00",Approved,33058,Auburn University Foundation,Alabama,32.6010 N,85.4813 W,Financial Aid Office,115 Quad Center,"Auburn University, AL 36849",36849,USA,United States,Education
20081609,8/27/08,$750.00,Approved,33058,Auburn University Foundation,Alabama,32.6010 N,85.4813 W,Financial Aid Office,115 Quad Center,"Auburn University, AL 36849",36849,USA,United States,Education
20182181,7/19/18,"$3,754.70",Approved,103741,Auburn University Montgomery,Alabama,32.3697 N,86.1767 W,7400 East Drive,,"Montgomery, AL 36104",36104,USA,Austin,Education
20183728,12/17/18,$943.30,Approved,103741,Auburn University Montgomery,Alabama,32.3697 N,86.1767 W,7400 East Drive,,"Montgomery, AL 36104",36104,USA,Austin,Education
20081368,7/23/08,$225.00,Approved,10225,Austin College,Texas,33.6463 N,96.5949 W,Financial Aid Office,900 North Grand Avenue,"Sherman, TX",,75090-4400,United States,Education
20081369,7/23/08,"$1,000.00",Approved,10225,Austin College,Texas,33.6463 N,96.5949 W,Financial Aid Office,900 North Grand Avenue,"Sherman, TX",,75090-4400,United States,Education
20102250,8/18/10,"$1,000.00",Approved,10225,Austin College,Texas,33.6463 N,96.5949 W,Financial Aid Office,900 North Grand Avenue,"Sherman, TX",,75090-4400,United States,Education
20122158,6/14/12,$750.00,Approved,10225,Austin College,Texas,33.6463 N,96.5949 W,Financial Aid Office,900 North Grand Avenue,"Sherman, TX",,USA,Austin,Education
20081150,3/31/08,"$1,000.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,District Administrative Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20081156,4/15/08,"$1,000.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Financial Aid Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20081158,4/12/08,"$1,000.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,District Administrative Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20081199,4/24/08,$750.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,District Administrative Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20081200,4/24/08,"$1,000.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,District Administrative Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20081345,7/22/08,"$1,500.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,District Administrative Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20081349,7/22/08,"$2,500.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Financial Aid Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20081430,7/31/08,$500.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Financial Aid Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20081515,8/12/08,"$2,000.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Financial Aid Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20081578,8/26/08,"$1,000.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Financial Aid Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20081580,8/26/08,$350.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Financial Aid Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20081727,9/18/08,"$1,000.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,District Administrative Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20081729,9/18/08,$350.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,District Administrative Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20081773,9/24/08,"$1,000.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,District Administrative Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20081811,10/7/08,$500.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,District Administrative Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20090886,6/15/09,$500.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,District Administrative Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20090965,6/5/09,"$1,500.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,District Administrative Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20090967,7/10/09,$850.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,District Administrative Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20091525,7/20/09,"$1,000.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,District Administrative Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20091643,7/29/09,"$1,000.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,District Administrative Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20091760,8/19/09,$350.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,District Administrative Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20092123,10/6/09,"$1,000.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,District Administrative Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20092408,11/10/09,$400.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,District Administrative Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20092715,12/15/09,$400.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,District Administrative Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20092716,12/15/09,$250.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,District Administrative Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20100117,1/7/10,$500.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,District Administrative Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20100118,1/7/10,$500.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,District Administrative Office,5930 Middle Fiskville Road,"Austin, TX 78752",78752,USA,United States,Education
20101426,6/2/10,$500.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20101427,6/2/10,"$1,250.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20101456,6/8/10,"$1,000.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20101475,6/9/10,$500.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20101476,6/9/10,$500.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20101611,6/15/10,$750.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20101705,6/24/10,$500.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20101904,7/13/10,"$2,000.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20101917,7/13/10,$500.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102023,7/20/10,$500.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102035,7/26/10,"$1,000.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102078,7/31/10,"$2,000.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102145,8/9/10,$50.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102146,8/9/10,$250.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102147,8/9/10,$200.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102176,8/10/10,$500.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102177,8/10/10,$150.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102185,8/10/10,$500.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102186,8/10/10,$500.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102187,8/10/10,$150.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102251,8/18/10,"$2,000.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102351,8/24/10,$350.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102352,8/24/10,$150.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102361,8/24/10,$150.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102362,8/24/10,"$1,250.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102363,8/24/10,"$1,250.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102407,8/30/10,$300.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102411,8/30/10,$500.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102454,9/14/10,$600.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102651,9/30/10,"$1,000.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20102841,10/19/10,$750.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20110065,1/13/11,"$1,000.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20111564,5/31/11,"$1,000.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20111566,5/31/11,"$2,500.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20111696,6/14/11,$500.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20111728,6/16/11,$400.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20111732,6/16/11,"$1,000.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20111740,6/16/11,$500.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20111741,6/16/11,"$5,000.00",Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20111750,6/16/11,$250.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
20111815,6/22/11,$500.00,Approved,5733,Austin Community College,Texas,30.2773 N,97.7485 W,Highland Business Center,5930 Middle Fiskville Road,"Austin, TX 78729",78729,USA,United States,Education
